"path";"PDF";"original";"extracted";"PublicationType";"Id";"Marker";"Title";"Source";"Publisher";"Editor";"Authors";"Edition";"Volume";"Issue";"Chapter";"Note";"Page from";"Page to";"Location";"Date";"Doi";"Url";"Precision";"Recall";"F1"
"TUW-194085-ref2";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1940852.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1940852-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1940852-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"0,00";"0,00";"100,00";"NA";"0,00";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"NA";"66,67";"57,14";"50,00"
"TUW-194085-ref3";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1940853.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1940853-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1940853-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"0,00";"0,00";"100,00";"NA";"0,00";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"100,00";"NA";"NA";"60,00";"42,86";"37,50"
"TUW-194085-ref4";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1940854.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1940854-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1940854-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"100,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"87,50";"77,78";"77,78"
"TUW-194085-ref5";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1940855.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1940855-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1940855-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"0,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"88,89";"80,00";"80,00"
"TUW-194085-ref6";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1940856.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1940856-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1940856-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"50,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"94,44";"85,00";"85,00"
"TUW-194085-ref7";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1940857.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1940857-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1940857-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"0,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"88,89";"80,00";"80,00"
"TUW-194085-ref8";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1940858.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1940858-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1940858-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"0,00";"NA";"100,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"NA";"75,00";"50,00";"50,00"
"TUW-194085-ref9";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1940859.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1940859-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1940859-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"50,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"94,44";"85,00";"85,00"
"TUW-194085-ref10";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408510.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408510-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408510-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"50,00";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"92,86";"81,25";"81,25"
"TUW-194085-ref11";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408511.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408511-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408511-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"0,00";"0,00";"100,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"NA";"60,00";"50,00";"42,86"
"TUW-194085-ref12";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408512.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408512-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408512-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"0,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"88,89";"80,00";"80,00"
"TUW-194085-ref13";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408513.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408513-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408513-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"0,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"88,89";"80,00";"80,00"
"TUW-194085-ref14";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408514.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408514-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408514-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"0,00";"0,00";"100,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"NA";"60,00";"50,00";"42,86"
"TUW-194085-ref15";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408515.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408515-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408515-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"50,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"94,44";"85,00";"85,00"
"TUW-194085-ref16";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408516.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408516-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408516-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"NA";"NA";"0,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"88,89";"80,00";"80,00"
"TUW-194085-ref17";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408517.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408517-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408517-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"100,00";"100,00";"100,00";"NA";"50,00";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"93,75";"83,33";"83,33"
"TUW-194085-ref18";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19408518.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19408518-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19408518-xstream.xml"")";"Diplom- oder Masterarbeiten";"100,00";"0,00";"0,00";"NA";"100,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"NA";"75,00";"50,00";"50,00"
"TUW-194561-ref10";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456110.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456110-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456110-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"87,50";"77,78";"77,78"
"TUW-194561-ref11";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456111.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456111-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456111-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"100,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"88,89";"80,00";"80,00"
"TUW-194561-ref12";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456112.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456112-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456112-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"100,00";"0,00";"100,00";"NA";"0,00";"NA";"NA";"0,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"77,78";"63,64";"58,33"
"TUW-194561-ref13";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456113.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456113-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456113-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"100,00";"0,00";"100,00";"NA";"0,00";"NA";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"77,78";"70,00";"63,64"
"TUW-194561-ref14";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456114.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456114-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456114-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"100,00";"NA";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"NA";"83,33";"71,43";"71,43"
"TUW-194561-ref15";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456115.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456115-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456115-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"87,50";"77,78";"77,78"
"TUW-194561-ref16";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456116.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456116-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456116-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"100,00";"NA";"100,00";"100,00";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"88,89";"80,00";"80,00"
"TUW-194561-ref17";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456117.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456117-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456117-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"0,00";"NA";"NA";"100,00";"NA";"100,00";"NA";"NA";"0,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"75,00";"60,00";"60,00"
"TUW-194561-ref18";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456118.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456118-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456118-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"100,00";"NA";"0,00";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"NA";"NA";"71,43";"62,50";"62,50"
"TUW-194561-ref19";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456119.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456119-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456119-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"0,00";"NA";"NA";"100,00";"NA";"100,00";"NA";"NA";"0,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"75,00";"60,00";"60,00"
"TUW-194561-ref20";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456120.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456120-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456120-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"100,00";"NA";"NA";"NA";"NA";"100,00";"NA";"NA";"NA";"100,00";"NA";"NA";"83,33";"71,43";"71,43"
"TUW-194561-ref21";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456121.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456121-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456121-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"100,00";"0,00";"100,00";"NA";"0,00";"NA";"NA";"0,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"77,78";"63,64";"58,33"
"TUW-194561-ref22";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19456122.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19456122-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19456122-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"NA";"0,00";"100,00";"NA";"NA";"NA";"NA";"0,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"85,71";"60,00";"60,00"
"TUW-194660-ref5";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1946605.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1946605-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1946605-xstream.xml"")";"Beiträge in Tagungsbänden";"100,00";"0,00";"0,00";"0,00";"NA";"NA";"50,00";"NA";"0,00";"NA";"NA";"0,00";"0,00";"0,00";"NA";"0,00";"NA";"0,00";"13,33";"28,57";"13,64"
"TUW-197422-ref2";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1974222.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1974222-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1974222-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"40,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"16,67";"5,56";"5,71"
"TUW-197422-ref3";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1974223.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1974223-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1974223-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"0,00";"0,00";"0,00"
"TUW-197422-ref4";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1974224.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1974224-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1974224-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"50,00";"40,00";"40,00"
"TUW-197422-ref23";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19742223.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19742223-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19742223-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"0,00";"100,00";"NA";"0,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"16,67";"20,00";"12,50"
"TUW-197422-ref24";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19742224.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19742224-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19742224-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"0,00";"100,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"100,00";"0,00";"NA";"NA";"33,33";"33,33";"25,00"
"TUW-197422-ref26";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19742226.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19742226-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19742226-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"25,00";"NA";"100,00";"0,00";"NA";"NA";"100,00";"100,00";"NA";"0,00";"NA";"NA";"58,33";"58,33";"52,50"
"TUW-197852-ref6";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1978526.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1978526-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1978526-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"57,14";"NA";"0,00";"0,00";"NA";"0,00";"100,00";"100,00";"NA";"100,00";"NA";"NA";"54,00";"60,00";"50,65"
"TUW-197852-ref7";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1978527.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1978527-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1978527-xstream.xml"")";"Zeitschriftenartikel";"0,00";"0,00";"100,00";"100,00";"NA";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"100,00";"100,00";"NA";"100,00";"NA";"NA";"85,71";"75,00";"75,00"
"TUW-198400-ref1";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1984001.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1984001-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1984001-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"100,00";"0,00";"NA";"0,00";"NA";"NA";"NA";"NA";"NA";"0,00";"0,00";"NA";"0,00";"NA";"NA";"33,33";"11,11";"11,11"
"TUW-198400-ref2";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1984002.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1984002-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1984002-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"NA";"0,00";"NA";"NA";"0,00";"0,00";"0,00"
"TUW-198400-ref3";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-1984003.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-1984003-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-1984003-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"0,00";"0,00";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"33,33";"16,67";"14,29"
"TUW-198400-ref11";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\groundtruth\TUW-19840011.pdf"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\result\result-TUW-19840011-xstream.xml"")";"=HYPERLINK(""D:\Java\git\MethodDemosGit-heuristic\MethodDemos\output\extracted\grobid\grobid-TUW-19840011-xstream.xml"")";"Beiträge in Tagungsbänden";"0,00";"0,00";"0,00";"0,00";"NA";"NA";"100,00";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"0,00";"NA";"NA";"33,33";"16,67";"16,67"
