"";"Cermine";"";"";"Grobid";"";"";"ParsCit";"";"";"PDFX";"";""
"Id";"Precision";"Recall";"F1";"Precision";"Recall";"F1";"Precision";"Recall";"F1";"Precision";"Recall";"F1"
"TUW-237297-ref1";"100,00";"33,33";"33,33";"80,00";"66,67";"57,14";"60,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-237297-ref2";"100,00";"33,33";"33,33";"80,00";"66,67";"57,14";"16,67";"16,67";"14,29";"NAN";"0,00";"0,00"
"TUW-237297-ref3";"62,50";"33,33";"29,63";"83,33";"55,56";"55,56";"notMatched";"notMatched";"notMatched";"NAN";"0,00";"0,00"
"TUW-237297-ref4";"66,67";"37,50";"35,00";"85,71";"75,00";"66,67";"25,00";"12,50";"11,11";"NAN";"0,00";"0,00"
"TUW-237297-ref5";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-237297-ref6";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"notMatched";"notMatched";"notMatched"
"TUW-237297-ref7";"50,00";"20,00";"20,00";"66,67";"40,00";"33,33";"33,33";"20,00";"20,00";"NAN";"0,00";"0,00"
"TUW-237297-ref8";"70,00";"44,44";"40,74";"83,33";"55,56";"55,56";"50,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-240858-ref1";"66,67";"33,33";"33,33";"100,00";"66,67";"66,67";"75,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-240858-ref2";"83,33";"62,50";"62,50";"95,24";"83,33";"83,33";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-240858-ref3";"83,33";"62,50";"62,50";"95,24";"83,33";"83,33";"66,67";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-240858-ref4";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"66,67";"38,10";"38,10";"notMatched";"notMatched";"notMatched"
"TUW-240858-ref5";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-240858-ref6";"70,00";"50,00";"50,00";"83,33";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-240858-ref7";"33,33";"20,00";"16,67";"66,67";"40,00";"33,33";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-240858-ref8";"42,86";"25,71";"25,71";"50,00";"40,00";"33,33";"100,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-240858-ref9";"50,00";"20,00";"16,67";"100,00";"80,00";"80,00";"75,00";"60,00";"50,00";"NAN";"0,00";"0,00"
"TUW-240858-ref10";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-240858-ref11";"70,00";"50,00";"50,00";"83,33";"71,43";"71,43";"37,50";"21,43";"21,43";"NAN";"0,00";"0,00"
"TUW-240858-ref12";"100,00";"57,14";"57,14";"83,33";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-240858-ref13";"95,24";"74,07";"74,07";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-245336-ref1";"77,55";"60,32";"60,32";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"notMatched";"notMatched";"notMatched"
"TUW-245336-ref2";"60,00";"37,50";"37,50";"100,00";"75,00";"75,00";"60,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-245336-ref3";"61,54";"38,54";"38,50";"100,00";"75,00";"75,00";"41,54";"26,04";"26,00";"NAN";"0,00";"0,00"
"TUW-245336-ref4";"85,71";"66,67";"66,67";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-245336-ref5";"85,71";"66,67";"66,67";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-245336-ref6";"80,00";"50,00";"50,00";"100,00";"87,50";"87,50";"75,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-245336-ref7";"50,00";"35,71";"31,25";"83,33";"71,43";"71,43";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-245336-ref8";"70,00";"50,00";"50,00";"100,00";"85,71";"85,71";"33,33";"14,29";"14,29";"NAN";"0,00";"0,00"
"TUW-245336-ref9";"80,00";"50,00";"50,00";"80,00";"50,00";"50,00";"33,33";"12,50";"12,50";"NAN";"0,00";"0,00"
"TUW-245336-ref10";"100,00";"42,86";"42,86";"60,00";"42,86";"37,50";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-245336-ref11";"73,33";"45,83";"45,83";"100,00";"75,00";"75,00";"50,00";"25,00";"25,00";"NAN";"0,00";"0,00"
"TUW-245336-ref12";"80,00";"46,88";"48,21";"85,71";"75,00";"66,67";"60,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-245336-ref13";"73,33";"52,38";"52,38";"100,00";"85,71";"85,71";"60,00";"42,86";"37,50";"NAN";"0,00";"0,00"
"TUW-245336-ref14";"8,33";"5,56";"4,08";"75,00";"50,00";"42,86";"50,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-245336-ref15";"12,50";"3,57";"3,57";"66,67";"57,14";"57,14";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-245336-ref16";"85,71";"66,67";"66,67";"83,33";"55,56";"55,56";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-245336-ref17";"61,90";"48,15";"43,33";"100,00";"77,78";"77,78";"66,67";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-245336-ref18";"75,00";"30,00";"30,00";"notMatched";"notMatched";"notMatched";"33,33";"20,00";"20,00";"NAN";"0,00";"0,00"
"TUW-245336-ref19";"86,11";"57,41";"57,41";"62,96";"66,67";"52,73";"83,33";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-245336-ref20";"66,15";"47,25";"47,25";"100,00";"71,43";"71,43";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-245336-ref21";"82,14";"63,89";"63,89";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-245336-ref22";"80,00";"57,14";"57,14";"100,00";"71,43";"71,43";"50,00";"28,57";"28,57";"NAN";"0,00";"0,00"
"TUW-245336-ref23";"100,00";"40,00";"40,00";"66,67";"40,00";"33,33";"75,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-245799-ref1";"66,67";"33,33";"33,33";"100,00";"66,67";"66,67";"80,00";"66,67";"66,67";"NAN";"0,00";"0,00"
"TUW-245799-ref2";"91,67";"60,00";"56,67";"100,00";"80,00";"80,00";"80,00";"40,00";"36,36";"NAN";"0,00";"0,00"
"TUW-245799-ref3";"75,00";"30,00";"30,00";"58,33";"50,00";"40,00";"66,67";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-245799-ref4";"83,33";"50,00";"44,44";"75,00";"50,00";"50,00";"87,50";"66,67";"61,11";"NAN";"0,00";"0,00"
"TUW-245799-ref5";"83,33";"55,56";"55,56";"85,71";"66,67";"66,67";"75,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-245799-ref6";"66,67";"33,33";"28,57";"75,00";"50,00";"42,86";"75,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-245799-ref7";"notMatched";"notMatched";"notMatched";"66,67";"58,33";"45,83";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-247301-ref1";"83,33";"62,50";"62,50";"95,24";"83,33";"83,33";"66,67";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-247301-ref2";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-247301-ref3";"66,67";"40,00";"40,00";"50,00";"40,00";"33,33";"66,67";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-247301-ref4";"66,67";"40,00";"40,00";"100,00";"80,00";"80,00";"66,67";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-247301-ref5";"100,00";"33,33";"33,33";"75,00";"50,00";"50,00";"100,00";"66,67";"66,67";"NAN";"0,00";"0,00"
"TUW-247301-ref6";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-247301-ref7";"80,00";"57,14";"57,14";"83,33";"71,43";"71,43";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-247741-ref1";"0,00";"0,00";"0,00";"95,00";"67,86";"67,86";"40,00";"25,00";"26,53";"NAN";"0,00";"0,00"
"TUW-247741-ref2";"100,00";"47,62";"50,00";"100,00";"85,71";"85,71";"100,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-247741-ref3";"70,00";"47,62";"48,57";"100,00";"85,71";"85,71";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-247741-ref4";"66,67";"45,71";"46,43";"100,00";"85,71";"85,71";"75,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-247741-ref5";"60,00";"37,50";"37,50";"85,71";"75,00";"75,00";"60,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-247741-ref6";"83,33";"62,50";"62,50";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-247741-ref7";"80,00";"50,00";"50,00";"100,00";"87,50";"87,50";"60,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-247741-ref8";"66,67";"25,00";"28,00";"100,00";"80,00";"80,00";"75,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-247741-ref9";"66,67";"30,00";"33,33";"100,00";"80,00";"80,00";"75,00";"60,00";"60,00";"NAN";"0,00";"0,00"
"TUW-247741-ref10";"50,00";"28,57";"25,00";"75,00";"42,86";"42,86";"100,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-247741-ref11";"80,00";"50,00";"50,00";"100,00";"87,50";"87,50";"60,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-247741-ref12";"83,33";"62,50";"62,50";"100,00";"87,50";"87,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-247741-ref13";"83,33";"55,56";"55,56";"87,50";"77,78";"77,78";"100,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-247741-ref14";"83,33";"62,50";"62,50";"85,71";"75,00";"75,00";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-247741-ref15";"33,33";"18,75";"18,52";"80,00";"50,00";"44,44";"60,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-247741-ref16";"66,67";"40,00";"40,00";"50,00";"40,00";"33,33";"66,67";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-247741-ref17";"50,00";"14,29";"14,29";"50,00";"28,57";"25,00";"50,00";"28,57";"28,57";"NAN";"0,00";"0,00"
"TUW-247741-ref18";"100,00";"70,00";"70,00";"100,00";"80,00";"80,00";"100,00";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-247741-ref19";"80,00";"50,00";"50,00";"100,00";"62,50";"62,50";"100,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-247743-ref1";"notMatched";"notMatched";"notMatched";"100,00";"66,67";"66,67";"100,00";"55,56";"55,56";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref2";"notMatched";"notMatched";"notMatched";"100,00";"55,56";"55,56";"50,00";"33,33";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref3";"notMatched";"notMatched";"notMatched";"80,00";"57,14";"50,00";"50,00";"42,86";"37,50";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref4";"notMatched";"notMatched";"notMatched";"100,00";"57,14";"57,14";"75,00";"42,86";"42,86";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref5";"notMatched";"notMatched";"notMatched";"100,00";"55,56";"55,56";"66,67";"44,44";"44,44";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref6";"notMatched";"notMatched";"notMatched";"66,67";"33,33";"28,57";"100,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref7";"notMatched";"notMatched";"notMatched";"80,00";"66,67";"66,67";"80,00";"66,67";"66,67";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref8";"notMatched";"notMatched";"notMatched";"66,67";"44,44";"44,44";"50,00";"33,33";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref9";"notMatched";"notMatched";"notMatched";"100,00";"83,33";"83,33";"50,00";"33,33";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref10";"notMatched";"notMatched";"notMatched";"50,00";"33,33";"25,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref11";"notMatched";"notMatched";"notMatched";"80,00";"57,14";"50,00";"60,00";"42,86";"42,86";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref12";"notMatched";"notMatched";"notMatched";"100,00";"66,67";"66,67";"100,00";"55,56";"55,56";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref13";"notMatched";"notMatched";"notMatched";"100,00";"62,50";"62,50";"100,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref14";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"75,00";"42,86";"42,86";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref15";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref16";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"50,00";"50,00";"42,86";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref17";"notMatched";"notMatched";"notMatched";"100,00";"66,67";"66,67";"60,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref18";"notMatched";"notMatched";"notMatched";"100,00";"71,43";"71,43";"50,00";"28,57";"28,57";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref19";"notMatched";"notMatched";"notMatched";"100,00";"75,00";"75,00";"100,00";"62,50";"62,50";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref20";"notMatched";"notMatched";"notMatched";"60,00";"37,50";"33,33";"100,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-247743-ref21";"notMatched";"notMatched";"notMatched";"100,00";"42,86";"42,86";"60,00";"42,86";"42,86";"notMatched";"notMatched";"notMatched"
"TUW-252847-ref1";"100,00";"75,56";"76,54";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-252847-ref2";"85,71";"66,67";"66,67";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-252847-ref3";"100,00";"68,75";"70,83";"87,50";"87,50";"77,78";"75,00";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-252847-ref4";"75,00";"39,29";"40,82";"100,00";"85,71";"85,71";"100,00";"28,57";"28,57";"NAN";"0,00";"0,00"
"TUW-252847-ref5";"83,33";"33,33";"33,33";"50,00";"40,00";"33,33";"66,67";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-252847-ref6";"100,00";"66,67";"68,57";"100,00";"85,71";"85,71";"100,00";"42,86";"42,86";"NAN";"0,00";"0,00"
"TUW-252847-ref7";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"NAN";"0,00";"0,00"
"TUW-252847-ref8";"100,00";"67,86";"69,39";"100,00";"85,71";"85,71";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-252847-ref9";"80,00";"51,43";"53,57";"100,00";"85,71";"85,71";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-252847-ref10";"60,00";"42,86";"42,86";"100,00";"85,71";"85,71";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-252847-ref11";"80,00";"57,14";"57,14";"100,00";"85,71";"85,71";"100,00";"57,14";"57,14";"NAN";"0,00";"0,00"
"TUW-252847-ref12";"40,00";"11,11";"12,12";"100,00";"66,67";"66,67";"45,83";"30,56";"30,56";"NAN";"0,00";"0,00"
"TUW-252847-ref13";"40,00";"11,11";"12,12";"95,83";"63,89";"63,89";"45,83";"30,56";"30,56";"NAN";"0,00";"0,00"
"TUW-252847-ref14";"40,00";"11,11";"12,12";"95,83";"63,89";"63,89";"76,67";"63,89";"63,89";"NAN";"0,00";"0,00"
"TUW-252847-ref15";"66,67";"35,00";"37,14";"100,00";"80,00";"80,00";"66,67";"40,00";"40,00";"notMatched";"notMatched";"notMatched"
"TUW-252847-ref16";"83,33";"33,33";"34,29";"96,67";"69,05";"69,05";"56,67";"40,48";"40,48";"NAN";"0,00";"0,00"
"TUW-252847-ref17";"notMatched";"notMatched";"notMatched";"96,67";"72,50";"72,50";"45,00";"22,50";"22,50";"notMatched";"notMatched";"notMatched"
"TUW-252847-ref18";"100,00";"40,00";"40,00";"100,00";"80,00";"80,00";"50,00";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-255712-ref1";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"66,67";"25,00";"25,00";"NAN";"0,00";"0,00"
"TUW-255712-ref2";"100,00";"66,67";"66,67";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"notMatched";"notMatched";"notMatched"
"TUW-255712-ref3";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"80,00";"44,44";"44,44";"notMatched";"notMatched";"notMatched"
"TUW-255712-ref4";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"50,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-255712-ref5";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-255712-ref6";"80,00";"37,50";"32,14";"100,00";"62,50";"62,50";"42,86";"37,50";"37,50";"NAN";"0,00";"0,00"
"TUW-255712-ref7";"43,33";"22,00";"19,83";"40,28";"40,00";"31,41";"28,57";"20,00";"20,00";"NAN";"0,00";"0,00"
"TUW-255712-ref8";"95,24";"74,07";"74,07";"notMatched";"notMatched";"notMatched";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-255712-ref9";"86,67";"50,00";"48,89";"92,86";"72,22";"72,22";"42,86";"33,33";"30,00";"NAN";"0,00";"0,00"
"TUW-255712-ref10";"92,86";"72,22";"72,22";"93,75";"83,33";"83,33";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-255712-ref11";"100,00";"75,00";"75,00";"100,00";"87,50";"87,50";"66,67";"25,00";"25,00";"NAN";"0,00";"0,00"
"TUW-255712-ref12";"notMatched";"notMatched";"notMatched";"100,00";"87,50";"87,50";"66,67";"25,00";"25,00";"NAN";"0,00";"0,00"
"TUW-255712-ref13";"66,67";"40,00";"40,00";"28,13";"60,00";"24,00";"40,00";"40,00";"40,00";"NAN";"0,00";"0,00"
"TUW-255712-ref14";"100,00";"77,78";"77,78";"notMatched";"notMatched";"notMatched";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-255712-ref15";"50,00";"33,33";"26,67";"77,78";"77,78";"63,64";"50,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-255712-ref16";"91,07";"70,83";"70,83";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-255712-ref17";"100,00";"77,78";"77,78";"91,67";"83,33";"82,22";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-255712-ref18";"93,33";"55,56";"53,33";"100,00";"77,78";"77,78";"50,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-255712-ref19";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"NAN";"0,00";"0,00"
"TUW-255712-ref20";"100,00";"66,67";"66,67";"87,50";"77,78";"77,78";"60,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-255712-ref21";"80,00";"50,00";"44,44";"37,50";"37,50";"27,27";"16,67";"12,50";"10,00";"NAN";"0,00";"0,00"
"TUW-255712-ref22";"notMatched";"notMatched";"notMatched";"50,00";"20,00";"18,18";"33,33";"20,00";"20,00";"NAN";"0,00";"0,00"
"TUW-255712-ref23";"33,33";"18,52";"16,67";"87,50";"77,78";"70,00";"33,33";"22,22";"22,22";"NAN";"0,00";"0,00"
"TUW-255712-ref24";"50,00";"33,33";"26,67";"79,17";"72,22";"64,00";"50,00";"33,33";"33,33";"NAN";"0,00";"0,00"
"TUW-255712-ref25";"90,00";"55,56";"51,85";"100,00";"77,78";"77,78";"50,00";"33,33";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-256654-ref1";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"75,00";"75,00";"75,00";"NAN";"0,00";"0,00"
"TUW-256654-ref2";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"25,00";"20,00";"20,00";"NAN";"0,00";"0,00"
"TUW-257397-ref1";"100,00";"77,78";"77,78";"100,00";"88,89";"88,89";"73,33";"40,74";"40,74";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref2";"70,00";"43,75";"43,75";"100,00";"87,50";"87,50";"100,00";"62,50";"62,50";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref3";"83,33";"55,56";"55,56";"100,00";"88,89";"88,89";"80,00";"44,44";"44,44";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref4";"75,00";"42,42";"41,56";"100,00";"81,82";"81,82";"75,00";"54,55";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref5";"41,67";"25,00";"20,00";"100,00";"75,00";"75,00";"62,50";"31,25";"31,25";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref6";"66,67";"30,00";"28,00";"100,00";"80,00";"80,00";"71,43";"50,00";"45,45";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref7";"100,00";"55,56";"55,56";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref8";"98,98";"69,29";"69,29";"100,00";"90,00";"90,00";"65,48";"39,29";"35,71";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref9";"83,33";"50,00";"50,00";"88,89";"80,00";"80,00";"77,78";"46,67";"46,67";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref10";"60,00";"37,50";"37,50";"100,00";"87,50";"87,50";"100,00";"62,50";"62,50";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref11";"83,33";"62,50";"62,50";"83,33";"62,50";"62,50";"53,33";"33,33";"29,63";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref12";"85,71";"53,33";"55,00";"100,00";"90,00";"90,00";"66,67";"40,00";"36,36";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref13";"80,00";"44,44";"44,44";"87,50";"77,78";"70,00";"83,33";"55,56";"55,56";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref14";"66,67";"33,33";"33,33";"100,00";"80,00";"80,00";"71,43";"50,00";"45,45";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref15";"80,00";"57,14";"57,14";"85,71";"85,71";"75,00";"100,00";"57,14";"57,14";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref16";"notMatched";"notMatched";"notMatched";"100,00";"72,73";"72,73";"83,33";"45,45";"45,45";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref17";"100,00";"60,00";"60,00";"100,00";"80,00";"80,00";"100,00";"60,00";"60,00";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref18";"100,00";"50,00";"50,00";"50,00";"33,33";"28,57";"66,67";"33,33";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref19";"100,00";"62,50";"62,50";"100,00";"75,00";"75,00";"80,00";"50,00";"44,44";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref20";"75,00";"42,86";"42,86";"60,00";"42,86";"37,50";"100,00";"57,14";"57,14";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref21";"33,33";"20,00";"16,67";"66,67";"60,00";"54,55";"71,43";"50,00";"45,45";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref22";"70,00";"43,75";"43,75";"100,00";"87,50";"87,50";"100,00";"62,50";"62,50";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref23";"25,00";"12,50";"11,11";"87,50";"87,50";"77,78";"60,00";"37,50";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref24";"85,71";"60,00";"60,00";"100,00";"90,00";"90,00";"83,33";"50,00";"45,45";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref25";"100,00";"50,00";"51,85";"100,00";"88,89";"88,89";"100,00";"55,56";"55,56";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref26";"notMatched";"notMatched";"notMatched";"100,00";"66,67";"66,67";"66,67";"44,44";"40,00";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref27";"notMatched";"notMatched";"notMatched";"100,00";"45,45";"45,45";"57,14";"36,36";"33,33";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref28";"100,00";"50,00";"50,00";"100,00";"70,00";"70,00";"83,33";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
"TUW-257397-ref29";"50,00";"30,00";"27,27";"100,00";"80,00";"80,00";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched";"notMatched"
"TUW-257870-ref1";"33,33";"16,67";"16,67";"90,00";"75,00";"75,00";"75,00";"50,00";"50,00";"NAN";"0,00";"0,00"
"TUW-257870-ref2";"100,00";"55,56";"55,56";"87,50";"72,22";"66,67";"100,00";"44,44";"44,44";"notMatched";"notMatched";"notMatched"
"TUW-257870-ref3";"100,00";"16,67";"18,00";"87,50";"70,00";"70,00";"100,00";"50,00";"50,00";"notMatched";"notMatched";"notMatched"
